            Frequency,              V(L1:2)
23378.68379,0.178974646
23378.93379,0.178970712
23379.18379,0.178966779
23379.43379,0.178962846
23379.6838,0.178958913
23379.9338,0.17895498
23380.1838,0.178951048
23380.4338,0.178947115
23380.68381,0.178943183
23380.93381,0.178939251
23381.18381,0.178935318
23381.43381,0.178931386
23381.68382,0.178927455
23381.93382,0.178923523
23382.18382,0.178919591
23382.43382,0.17891566
23382.68383,0.178911728
23382.93383,0.178907797
23383.18383,0.178903866
23383.43383,0.178899935
23383.68384,0.178896004
23383.93384,0.178892073
23384.18384,0.178888143
23384.43384,0.178884212
23384.68385,0.178880282
23384.93385,0.178876352
23385.18385,0.178872422
23385.43385,0.178868492
23385.68386,0.178864562
23385.93386,0.178860632
23386.18386,0.178856703
23386.43386,0.178852773
23386.68387,0.178848844
23386.93387,0.178844915
23387.18387,0.178840986
23387.43387,0.178837057
23387.68388,0.178833128
23387.93388,0.178829199
23388.18388,0.178825271
23388.43388,0.178821342
23388.68389,0.178817414
23388.93389,0.178813486
23389.18389,0.178809558
23389.43389,0.17880563
23389.6839,0.178801702
23389.9339,0.178797774
23390.1839,0.178793847
23390.4339,0.178789919
23390.68391,0.178785992
23390.93391,0.178782065
23391.18391,0.178778138
23391.43391,0.178774211
23391.68392,0.178770284
23391.93392,0.178766358
23392.18392,0.178762431
23392.43392,0.178758505
23392.68393,0.178754578
23392.93393,0.178750652
23393.18393,0.178746726
23393.43393,0.178742801
23393.68394,0.178738875
23393.93394,0.178734949
23394.18394,0.178731024
23394.43394,0.178727098
23394.68395,0.178723173
23394.93395,0.178719248
23395.18395,0.178715323
23395.43395,0.178711398
23395.68396,0.178707473
23395.93396,0.178703549
23396.18396,0.178699624
23396.43396,0.1786957
23396.68397,0.178691776
23396.93397,0.178687852
23397.18397,0.178683928
23397.43397,0.178680004
23397.68398,0.17867608
23397.93398,0.178672157
23398.18398,0.178668233
23398.43398,0.17866431
23398.68399,0.178660387
23398.93399,0.178656464
23399.18399,0.178652541
23399.43399,0.178648618
23399.684,0.178644695
23399.934,0.178640773
23400.184,0.178636851
23400.434,0.178632928
23400.68401,0.178629006
23400.93401,0.178625084
23401.18401,0.178621162
23401.43401,0.17861724
23401.68402,0.178613319
23401.93402,0.178609397
23402.18402,0.178605476
23402.43402,0.178601555
23402.68403,0.178597633
23402.93403,0.178593712
23403.18403,0.178589792
23403.43403,0.178585871
23403.68404,0.17858195
23403.93404,0.17857803
23404.18404,0.178574109
23404.43404,0.178570189
23404.68405,0.178566269
23404.93405,0.178562349
23405.18405,0.178558429
23405.43405,0.178554509
23405.68406,0.17855059
23405.93406,0.17854667
23406.18406,0.178542751
23406.43406,0.178538832
23406.68407,0.178534913
23406.93407,0.178530994
23407.18407,0.178527075
23407.43407,0.178523156
23407.68408,0.178519238
23407.93408,0.178515319
23408.18408,0.178511401
23408.43408,0.178507483
23408.68409,0.178503565
23408.93409,0.178499647
23409.18409,0.178495729
23409.43409,0.178491811
23409.6841,0.178487894
23409.9341,0.178483976
23410.1841,0.178480059
23410.4341,0.178476142
23410.68411,0.178472225
23410.93411,0.178468308
23411.18411,0.178464391
23411.43411,0.178460474
23411.68412,0.178456558
23411.93412,0.178452641
23412.18412,0.178448725
23412.43412,0.178444809
23412.68413,0.178440893
23412.93413,0.178436977
23413.18413,0.178433061
23413.43413,0.178429145
23413.68414,0.17842523
23413.93414,0.178421315
23414.18414,0.178417399
23414.43414,0.178413484
23414.68415,0.178409569
23414.93415,0.178405654
23415.18415,0.178401739
23415.43415,0.178397825
23415.68416,0.17839391
23415.93416,0.178389996
23416.18416,0.178386082
23416.43416,0.178382168
23416.68417,0.178378254
23416.93417,0.17837434
23417.18417,0.178370426
23417.43417,0.178366512
23417.68418,0.178362599
23417.93418,0.178358686
23418.18418,0.178354772
23418.43418,0.178350859
23418.68419,0.178346946
23418.93419,0.178343033
23419.18419,0.178339121
23419.43419,0.178335208
23419.6842,0.178331296
23419.9342,0.178327383
23420.1842,0.178323471
23420.4342,0.178319559
23420.68421,0.178315647
23420.93421,0.178311735
23421.18421,0.178307824
23421.43421,0.178303912
23421.68422,0.178300001
23421.93422,0.178296089
23422.18422,0.178292178
23422.43422,0.178288267
23422.68423,0.178284356
23422.93423,0.178280445
23423.18423,0.178276535
23423.43423,0.178272624
23423.68424,0.178268714
23423.93424,0.178264803
23424.18424,0.178260893
23424.43424,0.178256983
23424.68425,0.178253073
23424.93425,0.178249163
23425.18425,0.178245254
23425.43425,0.178241344
23425.68426,0.178237435
23425.93426,0.178233526
23426.18426,0.178229616
23426.43426,0.178225707
23426.68427,0.178221799
23426.93427,0.17821789
23427.18427,0.178213981
23427.43427,0.178210073
23427.68428,0.178206164
23427.93428,0.178202256
23428.18428,0.178198348
23428.43428,0.17819444
23428.68429,0.178190532
23428.93429,0.178186624
23429.18429,0.178182717
23429.43429,0.178178809
23429.6843,0.178174902
23429.9343,0.178170994
23430.1843,0.178167087
23430.4343,0.17816318
23430.68431,0.178159274
23430.93431,0.178155367
23431.18431,0.17815146
23431.43431,0.178147554
23431.68432,0.178143647
23431.93432,0.178139741
23432.18432,0.178135835
23432.43432,0.178131929
23432.68433,0.178128023
23432.93433,0.178124117
23433.18433,0.178120212
23433.43433,0.178116306
23433.68434,0.178112401
23433.93434,0.178108496
23434.18434,0.178104591
23434.43434,0.178100686
23434.68435,0.178096781
23434.93435,0.178092876
23435.18435,0.178088972
23435.43435,0.178085067
23435.68436,0.178081163
23435.93436,0.178077259
23436.18436,0.178073355
23436.43436,0.178069451
23436.68437,0.178065547
23436.93437,0.178061643
23437.18437,0.17805774
23437.43437,0.178053836
23437.68438,0.178049933
23437.93438,0.17804603
23438.18438,0.178042127
23438.43438,0.178038224
23438.68439,0.178034321
23438.93439,0.178030418
23439.18439,0.178026516
23439.43439,0.178022613
23439.6844,0.178018711
23439.9344,0.178014809
23440.1844,0.178010907
23440.4344,0.178007005
23440.68441,0.178003103
23440.93441,0.177999202
23441.18441,0.1779953
23441.43441,0.177991399
23441.68442,0.177987497
23441.93442,0.177983596
23442.18442,0.177979695
23442.43442,0.177975794
23442.68443,0.177971894
23442.93443,0.177967993
23443.18443,0.177964093
23443.43443,0.177960192
23443.68444,0.177956292
23443.93444,0.177952392
23444.18444,0.177948492
23444.43444,0.177944592
23444.68445,0.177940692
23444.93445,0.177936792
23445.18445,0.177932893
23445.43445,0.177928994
23445.68446,0.177925094
23445.93446,0.177921195
23446.18446,0.177917296
23446.43446,0.177913397
23446.68447,0.177909499
23446.93447,0.1779056
23447.18447,0.177901702
23447.43447,0.177897803
23447.68448,0.177893905
23447.93448,0.177890007
23448.18448,0.177886109
23448.43448,0.177882211
23448.68449,0.177878313
23448.93449,0.177874416
23449.18449,0.177870518
23449.43449,0.177866621
23449.6845,0.177862724
23449.9345,0.177858827
23450.1845,0.17785493
23450.4345,0.177851033
23450.68451,0.177847136
23450.93451,0.17784324
23451.18451,0.177839343
23451.43451,0.177835447
23451.68452,0.177831551
23451.93452,0.177827655
23452.18452,0.177823759
23452.43452,0.177819863
23452.68453,0.177815967
23452.93453,0.177812072
23453.18453,0.177808176
23453.43453,0.177804281
23453.68454,0.177800386
23453.93454,0.177796491
23454.18454,0.177792596
23454.43454,0.177788701
23454.68455,0.177784806
23454.93455,0.177780912
23455.18455,0.177777017
23455.43455,0.177773123
23455.68456,0.177769229
23455.93456,0.177765335
23456.18456,0.177761441
23456.43456,0.177757547
23456.68457,0.177753653
23456.93457,0.17774976
23457.18457,0.177745866
23457.43457,0.177741973
23457.68458,0.17773808
23457.93458,0.177734187
23458.18458,0.177730294
23458.43458,0.177726401
23458.68459,0.177722508
23458.93459,0.177718616
23459.18459,0.177714724
23459.43459,0.177710831
23459.6846,0.177706939
23459.9346,0.177703047
23460.1846,0.177699155
23460.4346,0.177695263
23460.68461,0.177691372
23460.93461,0.17768748
23461.18461,0.177683589
23461.43461,0.177679698
23461.68462,0.177675807
23461.93462,0.177671916
23462.18462,0.177668025
23462.43462,0.177664134
23462.68463,0.177660243
23462.93463,0.177656353
23463.18463,0.177652462
23463.43463,0.177648572
23463.68464,0.177644682
23463.93464,0.177640792
23464.18464,0.177636902
23464.43464,0.177633012
23464.68465,0.177629123
23464.93465,0.177625233
23465.18465,0.177621344
23465.43465,0.177617455
23465.68466,0.177613566
23465.93466,0.177609677
23466.18466,0.177605788
23466.43466,0.177601899
23466.68467,0.17759801
23466.93467,0.177594122
23467.18467,0.177590234
23467.43467,0.177586345
23467.68468,0.177582457
23467.93468,0.177578569
23468.18468,0.177574681
23468.43468,0.177570794
23468.68469,0.177566906
23468.93469,0.177563019
23469.18469,0.177559131
23469.43469,0.177555244
23469.6847,0.177551357
23469.9347,0.17754747
23470.1847,0.177543583
23470.4347,0.177539696
23470.68471,0.17753581
23470.93471,0.177531923
23471.18471,0.177528037
23471.43471,0.177524151
23471.68472,0.177520265
23471.93472,0.177516379
23472.18472,0.177512493
23472.43472,0.177508607
23472.68473,0.177504722
23472.93473,0.177500836
23473.18473,0.177496951
23473.43473,0.177493066
23473.68474,0.177489181
23473.93474,0.177485296
23474.18474,0.177481411
23474.43474,0.177477526
23474.68475,0.177473642
23474.93475,0.177469757
23475.18475,0.177465873
23475.43475,0.177461989
23475.68476,0.177458105
23475.93476,0.177454221
23476.18476,0.177450337
23476.43476,0.177446453
23476.68477,0.17744257
23476.93477,0.177438686
23477.18477,0.177434803
23477.43477,0.17743092
23477.68478,0.177427037
23477.93478,0.177423154
23478.18478,0.177419271
23478.43478,0.177415388
23478.68479,0.177411506
23478.93479,0.177407623
23479.18479,0.177403741
23479.43479,0.177399859
23479.6848,0.177395977
23479.9348,0.177392095
23480.1848,0.177388213
23480.4348,0.177384331
23480.68481,0.17738045
23480.93481,0.177376569
23481.18481,0.177372687
23481.43481,0.177368806
23481.68482,0.177364925
23481.93482,0.177361044
23482.18482,0.177357163
23482.43482,0.177353283
23482.68483,0.177349402
23482.93483,0.177345522
23483.18483,0.177341641
23483.43483,0.177337761
23483.68484,0.177333881
23483.93484,0.177330001
23484.18484,0.177326122
23484.43484,0.177322242
23484.68485,0.177318362
23484.93485,0.177314483
23485.18485,0.177310604
23485.43485,0.177306725
23485.68486,0.177302846
23485.93486,0.177298967
23486.18486,0.177295088
23486.43486,0.177291209
23486.68487,0.177287331
23486.93487,0.177283452
23487.18487,0.177279574
23487.43487,0.177275696
23487.68488,0.177271818
23487.93488,0.17726794
23488.18488,0.177264062
23488.43488,0.177260185
23488.68489,0.177256307
23488.93489,0.17725243
23489.18489,0.177248553
23489.43489,0.177244675
23489.6849,0.177240798
23489.9349,0.177236922
23490.1849,0.177233045
23490.4349,0.177229168
23490.68491,0.177225292
23490.93491,0.177221415
23491.18491,0.177217539
23491.43491,0.177213663
23491.68492,0.177209787
23491.93492,0.177205911
23492.18492,0.177202035
23492.43492,0.17719816
23492.68493,0.177194284
23492.93493,0.177190409
23493.18493,0.177186534
23493.43493,0.177182659
23493.68494,0.177178784
23493.93494,0.177174909
23494.18494,0.177171034
23494.43494,0.177167159
23494.68495,0.177163285
23494.93495,0.177159411
23495.18495,0.177155536
23495.43495,0.177151662
23495.68496,0.177147788
23495.93496,0.177143914
23496.18496,0.177140041
23496.43496,0.177136167
23496.68497,0.177132294
23496.93497,0.17712842
23497.18497,0.177124547
23497.43497,0.177120674
23497.68498,0.177116801
23497.93498,0.177112928
23498.18498,0.177109055
23498.43498,0.177105183
23498.68499,0.17710131
23498.93499,0.177097438
23499.18499,0.177093566
23499.43499,0.177089694
23499.685,0.177085822
23499.935,0.17708195
23500.185,0.177078078
23500.435,0.177074206
23500.68501,0.177070335
23500.93501,0.177066464
23501.18501,0.177062592
23501.43501,0.177058721
23501.68502,0.17705485
23501.93502,0.177050979
23502.18502,0.177047109
23502.43502,0.177043238
23502.68503,0.177039368
23502.93503,0.177035497
23503.18503,0.177031627
23503.43503,0.177027757
23503.68504,0.177023887
23503.93504,0.177020017
23504.18504,0.177016148
23504.43504,0.177012278
23504.68505,0.177008409
23504.93505,0.177004539
23505.18505,0.17700067
23505.43505,0.176996801
23505.68506,0.176992932
23505.93506,0.176989063
23506.18506,0.176985194
23506.43506,0.176981326
23506.68507,0.176977457
23506.93507,0.176973589
23507.18507,0.176969721
23507.43507,0.176965853
23507.68508,0.176961985
23507.93508,0.176958117
23508.18508,0.176954249
23508.43508,0.176950382
23508.68509,0.176946514
23508.93509,0.176942647
23509.18509,0.17693878
23509.43509,0.176934913
23509.6851,0.176931046
23509.9351,0.176927179
23510.1851,0.176923312
23510.4351,0.176919446
23510.68511,0.176915579
23510.93511,0.176911713
23511.18511,0.176907847
23511.43511,0.176903981
23511.68512,0.176900115
23511.93512,0.176896249
23512.18512,0.176892383
23512.43512,0.176888518
23512.68513,0.176884652
23512.93513,0.176880787
23513.18513,0.176876922
23513.43513,0.176873057
23513.68514,0.176869192
23513.93514,0.176865327
23514.18514,0.176861462
23514.43514,0.176857597
23514.68515,0.176853733
23514.93515,0.176849869
23515.18515,0.176846005
23515.43515,0.17684214
23515.68516,0.176838277
23515.93516,0.176834413
23516.18516,0.176830549
23516.43516,0.176826685
23516.68517,0.176822822
23516.93517,0.176818959
23517.18517,0.176815096
23517.43517,0.176811232
23517.68518,0.17680737
23517.93518,0.176803507
23518.18518,0.176799644
23518.43518,0.176795781
23518.68519,0.176791919
23518.93519,0.176788057
23519.18519,0.176784195
23519.43519,0.176780332
23519.6852,0.176776471
23519.9352,0.176772609
23520.1852,0.176768747
23520.4352,0.176764886
23520.68521,0.176761024
23520.93521,0.176757163
23521.18521,0.176753302
23521.43521,0.176749441
23521.68522,0.17674558
23521.93522,0.176741719
23522.18522,0.176737858
23522.43522,0.176733998
23522.68523,0.176730137
23522.93523,0.176726277
23523.18523,0.176722417
23523.43523,0.176718557
23523.68524,0.176714697
23523.93524,0.176710837
23524.18524,0.176706977
23524.43524,0.176703118
23524.68525,0.176699258
23524.93525,0.176695399
23525.18525,0.17669154
23525.43525,0.176687681
23525.68526,0.176683822
23525.93526,0.176679963
23526.18526,0.176676104
23526.43526,0.176672246
23526.68527,0.176668387
23526.93527,0.176664529
23527.18527,0.176660671
23527.43527,0.176656813
23527.68528,0.176652955
23527.93528,0.176649097
23528.18528,0.176645239
23528.43528,0.176641382
23528.68529,0.176637524
23528.93529,0.176633667
23529.18529,0.17662981
23529.43529,0.176625953
23529.6853,0.176622096
23529.9353,0.176618239
23530.1853,0.176614382
23530.4353,0.176610526
23530.68531,0.176606669
23530.93531,0.176602813
23531.18531,0.176598957
23531.43531,0.176595101
23531.68532,0.176591245
23531.93532,0.176587389
23532.18532,0.176583533
23532.43532,0.176579678
23532.68533,0.176575822
23532.93533,0.176571967
23533.18533,0.176568112
23533.43533,0.176564257
23533.68534,0.176560402
23533.93534,0.176556547
23534.18534,0.176552692
23534.43534,0.176548838
23534.68535,0.176544984
23534.93535,0.176541129
23535.18535,0.176537275
23535.43535,0.176533421
23535.68536,0.176529567
23535.93536,0.176525713
23536.18536,0.17652186
23536.43536,0.176518006
23536.68537,0.176514153
23536.93537,0.176510299
23537.18537,0.176506446
23537.43537,0.176502593
23537.68538,0.17649874
23537.93538,0.176494887
23538.18538,0.176491035
23538.43538,0.176487182
23538.68539,0.17648333
23538.93539,0.176479477
23539.18539,0.176475625
23539.43539,0.176471773
23539.6854,0.176467921
23539.9354,0.176464069
23540.1854,0.176460218
23540.4354,0.176456366
23540.68541,0.176452515
23540.93541,0.176448663
23541.18541,0.176444812
23541.43541,0.176440961
23541.68542,0.17643711
23541.93542,0.176433259
23542.18542,0.176429409
23542.43542,0.176425558
23542.68543,0.176421708
23542.93543,0.176417857
23543.18543,0.176414007
23543.43543,0.176410157
23543.68544,0.176406307
23543.93544,0.176402457
23544.18544,0.176398608
23544.43544,0.176394758
23544.68545,0.176390909
23544.93545,0.176387059
23545.18545,0.17638321
23545.43545,0.176379361
23545.68546,0.176375512
23545.93546,0.176371663
23546.18546,0.176367815
23546.43546,0.176363966
23546.68547,0.176360118
23546.93547,0.176356269
23547.18547,0.176352421
23547.43547,0.176348573
23547.68548,0.176344725
23547.93548,0.176340877
23548.18548,0.17633703
23548.43548,0.176333182
23548.68549,0.176329335
23548.93549,0.176325487
23549.18549,0.17632164
23549.43549,0.176317793
23549.6855,0.176313946
23549.9355,0.176310099
23550.1855,0.176306253
23550.4355,0.176302406
23550.68551,0.17629856
23550.93551,0.176294713
23551.18551,0.176290867
23551.43551,0.176287021
23551.68552,0.176283175
23551.93552,0.176279329
23552.18552,0.176275484
23552.43552,0.176271638
23552.68553,0.176267793
23552.93553,0.176263947
23553.18553,0.176260102
23553.43553,0.176256257
23553.68554,0.176252412
23553.93554,0.176248567
23554.18554,0.176244723
23554.43554,0.176240878
23554.68555,0.176237034
23554.93555,0.176233189
23555.18555,0.176229345
23555.43555,0.176225501
23555.68556,0.176221657
23555.93556,0.176217813
23556.18556,0.176213969
23556.43556,0.176210126
23556.68557,0.176206282
23556.93557,0.176202439
23557.18557,0.176198596
23557.43557,0.176194753
23557.68558,0.17619091
23557.93558,0.176187067
23558.18558,0.176183224
23558.43558,0.176179382
23558.68559,0.176175539
23558.93559,0.176171697
23559.18559,0.176167855
23559.43559,0.176164013
23559.6856,0.176160171
23559.9356,0.176156329
23560.1856,0.176152487
